"","SITE_ID","DATE_COL","DATECHEM","PH_FIELD","PH_LAB","COND","ANC","TURB","TOC","DOC","NH4N_PPM","NO3_NO2","NTL_PPM","PTL","CL_PPM","NO3N_PPM","SO4_PPM","CA_PPM","MG_PPM","NA_PPM","K_PPM","COLOR","SIO2","NH4ION","CATSUM","ANSUM2","CHLA","SECMEAN","VISIT_NO","LAT_DD","LON_DD","ST","EPA_REG","URBAN","NUT_REG","NUTREG_NAME","ECO_NUTA","LAKE_ORIGIN","ECO3_X_ORIGIN","REF_CLUSTER","RT_NLA","HUC_2","HUC_8","DO2_2M","SAMPLED","REPEAT","ALBERS_X","ALBERS_Y","FLD_LON_DD","FLD_LAT_DD","STATE_NAME","CNTYNAME","NHDNAME","LAKENAME","MDCATY","WGT","WGT_NLA","ADJWGT_CAT","WSA_ECO3","WSA_ECO9","ECO_LEV_3","ECO_L3_NAM","REFCLUS_NAME","REF_NUTR","AREA_HA","SIZE_CLASS","LAKEAREA","LAKEPERIM","SLD","DEPTH_X","DEPTHMAX","ELEV_PT","COM_ID","REACHCODE","DATEPHAB","CLASSP","EcoP6","ssiBedBld","ssiNATBedBld","rviLowWood","RVegQ_7","RVegQ_8","L_RVegQ_8","LRCVQ_7A","LRCVQ_7B","LRCVQ_7C","LRCVQ_7D","LRCVQ_8D","L_LRCVQ_8D","ElevXLat","ElevDLat","ElevXLon","XER","XER_X_Elev","WMT","RDisIXAgAdj5","RDisIXAgAdj4","RDisIXAgAdj3","RDisIXAgAdj2","RDis_InEx","RDis_IX","RvegQ_Var","RVegQ","LogRVegQ","LitCvrQ_Var","LitCvrQ","LogLitCvrQ","LitRipCVQ_Var","LitRipCVQ","LogLitRipCvQ","RVeg_OE","LitCvr_OE","LitRipCvr_OE","DATE_SECCHI","NTL","CLEAR_TO_BOTTOM","TSTATE_TP","TSTATE_TN","TSTATE_CHL","TSTATE_SECCHI"
"2453","NLA06608-1108","7/2/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,39.34795,-88.46819,"IL","Region_5","YES","VI","Corn Belt and Northern Great Plains","VI","MAN-MADE","PLNLOW MAN-MADE","C","SO-SO",5,5120114,NA,"YES","YES",642479.6,232595.2,-88.47806,39.34,"Illinois","COLES","Lake Matton","Lake Mattoon",0.02926005,33.84729,20.33534,"IL","PLNLOW","TPL",54,"Central Corn Belt Plains","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","N",363.2721,"04:>100-500 ha",3.632721,29.70944,4.397173,8.2,8.2,192.87,10431538,5.120114e+12,"7/2/2007","S","CENPL",0.154945,0,0.3187565,0.09107329,0.2254167,-0.6281628,0.2005366,0.1230366,0.1214057,0.09529462,0.1624663,-0.7632957,7587.506,4.902644,-17064.76,0,0,0,0.5984848,0.5984848,0.5984848,0.5984848,0.5984848,0.5984848,"RVegQ_7",0.09107329,-0.9953636,"LITCVR_D",0.09951595,-0.9605226,"LRCVQ_7D",0.09529462,-0.9775938,0.5186701,0.8729469,0.6226779,NA,NA,NA,NA,NA,NA,NA
"2454","NLA06608-1111","7/10/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44.43065,-96.2903,"MN","Region_5","NO","VI","Corn Belt and Northern Great Plains","VI","NATURAL","PLNLOW NATURAL","E","SO-SO",7,7020004,NA,"YES","",-23052.82,775572.8,-96.29304,44.42954,"Minnesota","LINCOLN","","North Ash Lake",0.00149457,662.6475,478.7735,"MN","PLNLOW","TPL",46,"Northern Glaciated Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","Y",34.05381,"02:>10-50 ha",0.3405381,2.496046,1.206604,1.5,1.5,521.78,4123850,7.020004e+12,"7/10/2007","S","CENPL",0.1083951,0.1083951,0.6155606,0.1758745,0.2118488,-0.653943,0.1991872,0.1566057,0.1471926,0.1223315,0.1403186,-0.8229873,23182.45,11.74399,-50243.78,0,0,0,0.1152174,0.1152174,0.1152174,0.1152174,0.1152174,0.1152174,"RVegQ_7",0.1758745,-0.7307803,"LITCVR_D",0.06878844,-1.103537,"LRCVQ_7D",0.1223315,-0.8783369,1.00162,0.6034074,0.799343,NA,NA,NA,NA,NA,NA,NA
"2455","NLA06608-1113","7/16/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.79847,-81.2984,"NC","Region_4","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","A","SO-SO",3,3050101,NA,"YES","",1311675,-88954.06,-81.2375,35.81315,"North Carolina","CALDWELL","Lake Hickory (Lake Oxford)","Lake Hickory",0.1264223,7.833853,5.939199,"NC","EHIGH","SAP",45,"Piedmont","E. Highlands: Large, warm, and deep reservoirs","N",1558.998,"05:>500-5000 ha",15.58998,152.5229,10.89701,20.3,20.3,283.34,9751274,3.050101e+12,"7/16/2007","S","SAP",0.1366671,0,0.5739161,0.163976,0.28,-0.537602,0.106988,0.09448801,0.09032134,0.08754357,0.1455556,-0.8081145,10147.3,7.911619,-23017.83,0,0,0,0.7412698,0.7412698,0.7412698,0.7412698,0.7412698,0.7412698,"RVegQ_2",0.11,-0.9208188,"LITCVR_C",0.01666667,-1.574031,"LRCVQ_2C",0.06333333,-1.134699,0.4686834,0.08720525,0.2744911,NA,NA,NA,NA,NA,NA,NA
"2456","NLA06608-1114","6/21/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30.47159,-88.61259,"MS","Region_4","YES","XII","Southeastern Coastal Plain","CPL","NATURAL","PLNLOW NATURAL","D","SO-SO",3,3170006,NA,"YES","",707235.6,-757549.3,-88.36889,30.47139,"Alabama","JACKSON","Moon Lake","Moon Lake",0.00679811,145.6836,72.09076,"MS","PLNLOW","CPL",75,"Southern Coastal Plain","Plains and Lowlands: Low-elevation shallow warm lakes and reservoirs-southern and Coastal Plain(s)","N",25.56557,"02:>10-50 ha",0.2556557,4.69236,2.617934,5,5,15,18121428,3.170006e+12,"6/21/2007","S","CPL",0,0,0.5181212,0.1530851,0.3090253,-0.4961749,0.3902926,0.3421132,0.2854929,0.2147984,0.2927685,-0.5188893,457.0708,0.4922651,-1325.533,0,0,0,0,0,0,0,0,0,"RVegQ_2",0.1680505,-0.7494568,"LITCVR_B",0.5311413,-0.2666893,"LRCVQ_2B",0.3495959,-0.4441853,0.5794845,1.773841,1.14434,NA,NA,NA,NA,NA,NA,NA
"2457","NLA06608-1115","7/30/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41.63897,-87.5296,"IL","Region_5","YES","VI","Corn Belt and Northern Great Plains","VI","MAN-MADE","PLNLOW MAN-MADE","C","SO-SO",4,4040001,NA,"YES","",699501.5,494926.8,-87.52937,41.64229,"Indiana","COOK","Powder Horn Lake","Powderhorn",0.0118969,83.24632,50.01411,"IL","PLNLOW","TPL",54,"Central Corn Belt Plains","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","N",37.63786,"02:>10-50 ha",0.3763786,3.782106,1.739067,4.9,4.9,177.59,3397690,4.040001e+12,"7/30/2007","S","CENPL",0.005128205,0.005128205,0.6318512,0.2276034,0.3008193,-0.507492,0.2813017,0.2018995,0.2085622,0.1671733,0.2037812,-0.6700304,7395.254,4.264655,-15544.34,0,0,0,0.4214286,0.4214286,0.4214286,0.4214286,0.4214286,0.4214286,"RVegQ_7",0.2276034,-0.6241474,"LITCVR_D",0.1067432,-0.9327684,"LRCVQ_7D",0.1671733,-0.7516018,1.296221,0.9363438,1.09235,NA,NA,NA,NA,NA,NA,NA
"2458","NLA06608-1119","8/30/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40.75776,-109.6229,"UT","Region_8","NO","II","Western Forested Mountains","II","MAN-MADE","WMTNS MAN-MADE","F","SO-SO",14,14060002,NA,"YES","",-1136736,446691.8,-109.6204,40.7544,"Utah","UINTAH","Oaks Park Reservoir","Oaks Park Reservoir",0.0258307,38.34094,12.23691,"UT","WMTNS","WMT",19,"Wasatch and Uinta Mountains","Western Mountains: High-elevation, cold, deep northern lakes and reservoirs","Y",49.90334,"02:>10-50 ha",0.4990334,4.68287,1.870003,6.4,6.4,2827.96,1392171,1.406e+13,"8/30/2007","S","WEST",0.07727786,0,0.02,0.005714286,0.1325,-0.8461851,0.04285714,0.02285714,0.01619048,0.01174603,0.07513889,-1.069872,115251.8,69.3903,-310002.2,0,0,1,0.09545455,0.09545455,0.09545455,0.09545455,0.09545455,0.09545455,"RVegQ_8",0.1325,-0.8461851,"LITCVR_D",0.01777778,-1.556303,"LRCVQ_8D",0.07513889,-1.069872,0.6991075,0.4206671,0.5948794,NA,NA,NA,NA,NA,NA,NA
"2459","NLA06608-1120","8/27/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37.14689,-90.79087,"MO","Region_7","NO","XI","The Central and Eastern Forested Uplands","XI","MAN-MADE","EHIGH MAN-MADE","A","TRASH",11,11010007,NA,"YES","",458108.5,-27011.74,-90.78222,37.14356,"Missouri","REYNOLDS","Clearwater Lake","Clearwater Lake",0.1264223,7.833853,2.084172,"MO","EHIGH","SAP",39,"Ozark Highlands","E. Highlands: Large, warm, and deep reservoirs","N",658.9323,"05:>500-5000 ha",6.589323,36.68652,4.031635,8.7,8.7,151.74,7666880,1.101001e+13,"8/27/2007","T","SAP",0.2841148,0.2841148,0.6991024,0.1997435,0.3845287,-0.4039214,0.2536218,0.1810946,0.1540203,0.1352703,0.2276629,-0.6240386,5636.164,4.08523,-13775.29,0,0,0,0.5119048,0.5119048,0.5119048,0.5119048,0.5119048,0.5119048,"RVegQ_2",0.177,-0.7281584,"LITCVR_C",0.1082971,-0.9270259,"LRCVQ_2C",0.1426486,-0.8163073,0.7541542,0.5666445,0.6182488,NA,NA,NA,NA,NA,NA,NA
"2460","NLA06608-1122","7/26/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42.25856,-71.89176,"MA","Region_1","YES","XIV","Eastern Coastal Plain","CPL","MAN-MADE","EHIGH MAN-MADE","B","SO-SO",1,1090003,NA,"YES","",1954833,782336.3,-71.89059,42.25707,"Massachusetts","WORCESTER","Kettle Brook Reservoir Number One","Kettle Brook Reservoir #1",0.001312891,754.3454,483.9862,"MA","EHIGH","NAP",59,"Northeastern Coastal Zone","E. Highlands: Cold northern lakes and reservoirs","Y",4.350064,"01: <10 ha",0.04350064,1.1102,1.50158,2.6,2.6,259.6,6114700,1.090003e+12,"7/26/2007","S","NAP",0.1231872,0,0.2131919,0.09108439,0.2195862,-0.6390542,0.1567922,0.1011672,0.08262553,0.04943108,0.113682,-0.9076935,10969.94,6.14335,-18662.8,0,0,0,0.09545455,0.09545455,0.09545455,0.09545455,0.09545455,0.09545455,"RVegQ_2",0.08917241,-1.003609,"LITCVR_D",0.007777778,-1.750123,"LRCVQ_2D",0.0484751,-1.233029,0.3323732,0.05307252,0.2262654,NA,NA,NA,NA,NA,NA,NA
"2461","NLA06608-1124","7/17/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36.6038,-104.6398,"NM","Region_6","NO","IV","Great Plains Grass and Shrublands","IVman","MAN-MADE","PLNLOW MAN-MADE","E","SO-SO",11,11080001,NA,"YES","",-764667.6,-65636.91,-104.6352,36.60382,"New Mexico","COLFAX","Madre, Laguna","Laguna Madre",0.3373033,2.936151,3.820291,"NM","PLNLOW","SPL",26,"Southwestern Tablelands","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",122.3773,"04:>100-500 ha",1.223773,4.934966,1.258429,2.7,2.7,1873,20064415,1.108e+13,"7/17/2007","S","CENPL",0.2339031,0,0.1869682,0.1305218,0.04680113,-1.245643,0.3027609,0.1840109,0.1634044,0.09257111,0.0507108,-1.216734,68558.95,51.16952,-195981.8,0,0,0,0.8166667,0.8038462,0.7863636,0.7611111,0.7214286,0.8166667,"RVegQ_7",0.1305218,-0.8522564,"LITCVR_D",0.05462046,-1.18963,"LRCVQ_7D",0.09257111,-0.988975,0.7433325,0.4791269,0.6048818,"7/17/2007",NA,NA,NA,NA,NA,NA
"2462","NLA06608-1125","8/7/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41.93752,-73.4545,"CT","Region_1","NO","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","SO-SO",1,1100005,NA,"YES","",1839027,716309.1,-73.45423,41.94027,"Connecticut","LITCHFIELD","Wononpakook Lake","Wononpakook Lake",0.1264223,7.833853,8.828334,"CT","EHIGH","NAP",58,"Northeastern Highlands","E. Highlands: Cold northern lakes and reservoirs","N",68.80831,"03:>50-100 ha",0.6880831,4.417176,1.502171,7,7.5,212.17,7711100,1.100005e+12,"8/7/2007","S","NAP",0.1145974,0.1145974,0.7634834,0.2829289,0.3622947,-0.4291131,0.5864644,0.3639644,0.3327021,0.2021465,0.2418294,-0.5988935,8898.466,5.058861,-15584.78,0,0,0,0.4247706,0.4247706,0.4247706,0.4247706,0.4247706,0.4247706,"RVegQ_2",0.3172908,-0.4850662,"LITCVR_D",0.1213641,-0.8815232,"LRCVQ_2D",0.2193275,-0.639544,1.182641,0.8281415,1.023747,NA,NA,NA,NA,NA,NA,NA
"2463","NLA06608-1129","6/6/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.53808,-111.2045,"AZ","Region_9","NO","II","Western Forested Mountains","II","MAN-MADE","WMTNS MAN-MADE","G","REF",15,15020008,NA,"YES","",-1378632,-221135.2,-111.1949,34.5537,"Arizona","COCONINO","Blue Ridge Reservoir","Blue Ridge",0.1976946,5.009612,1.295305,"AZ","WMTNS","WMT",23,"Arizona/New Mexico Mountains","Western Mountains: Moderate-elevation, large southern lakes and reservoirs","N",118.4057,"04:>100-500 ha",1.184057,23.67064,6.136473,19.2,19.2,2048,21745307,1.502001e+13,"6/6/2007","R","WEST",0.699927,0.699927,0.1181506,0.03375731,0.1824817,-0.7156104,0.4981287,0.2705471,0.185991,0.1308521,0.2052143,-0.6671289,70765.97,59.27007,-227727.2,0,0,1,0.09545455,0.09545455,0.09545455,0.09545455,0.09545455,0.09545455,"RVegQ_8",0.1824817,-0.7156104,"LITCVR_D",0.2279469,-0.62352,"LRCVQ_8D",0.2052143,-0.6671289,1.057764,3.160705,1.581246,NA,NA,NA,NA,NA,NA,NA
"2464","NLA06608-1130","8/21/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42.61644,-85.20169,"MI","Region_5","NO","VII","Mostly Glaciated Dairy Region","VII","NATURAL","PLNLOW NATURAL","E","SO-SO",4,4050007,NA,"YES","",878611,623027,-85.18983,42.62359,"Michigan","BARRY","Thornapple Lake","Thornapple Lake",0.1264223,7.833853,3.743461,"MI_LP","PLNLOW","UMW",56,"Southern Michigan/Northern Indiana Drift Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",177.5012,"04:>100-500 ha",1.775012,14.54438,3.079567,9.4,9.4,241.34,12144358,4.050007e+12,"8/21/2007","S","UMW",0.005405405,0,0.3157896,0.105633,0.3194537,-0.4822056,0.6115665,0.3365393,0.2702929,0.1204318,0.2273421,-0.6246252,10286.78,5.662123,-20559.71,0,0,0,0.6076923,0.6076923,0.6076923,0.6076923,0.6076923,0.6076923,"RVegQ_2",0.1389074,-0.8270837,"LITCVR_D",0.1352305,-0.837942,"LRCVQ_2D",0.137069,-0.8324789,0.5503245,0.8014612,0.621628,NA,NA,NA,NA,NA,NA,NA
"2465","NLA06608-1131","6/26/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41.67158,-85.04989,"IN","Region_5","YES","VII","Mostly Glaciated Dairy Region","VII","NATURAL","PLNLOW NATURAL","C","SO-SO",4,4050001,NA,"YES","",903056.7,519466.2,-85.05833,41.67611,"Indiana","STEUBEN","Crooked Lake","Crooked Lake",0.1264223,7.833853,2.451426,"IN","PLNLOW","UMW",56,"Southern Michigan/Northern Indiana Drift Plains","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","N",240.7807,"04:>100-500 ha",2.407807,9.074939,1.649787,25.9,25.9,300.35,12259344,4.050001e+12,"6/26/2007","S","UMW",0,0,0.005555556,0.1461819,0.2052973,-0.6669614,0.2405909,0.1568409,0.1597274,0.1055607,0.1351184,-0.8382775,12517.42,7.206766,-25547.27,0,0,0,0.7447368,0.743617,0.7424731,0.7413043,0.7401099,0.7447368,"RVegQ_2",0.1605946,-0.7680347,"LITCVR_D",0.06493949,-1.125289,"LRCVQ_2D",0.112767,-0.9109182,0.636245,0.3848722,0.5114152,NA,NA,NA,NA,NA,NA,NA
"2466","NLA06608-1134","8/7/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46.97285,-95.65521,"MN","Region_5","NO","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","PLNLOW NATURAL","E","REF",9,9020103,NA,"YES","",26355.19,1057948,-95.64798,46.96986,"Minnesota","BECKER","Flat Lake","Flat Lake",0.006162343,160.7138,116.1183,"MN","PLNLOW","UMW",50,"Northern Lakes and Forests","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",742.9581,"05:>500-5000 ha",7.429581,13.78732,1.426897,5.5,5.5,448.36,6654439,9.020103e+12,"8/7/2007","R","UMW",0,0,0.105,0.33,0.27675,-0.5424966,0.6025,0.38375,0.4194692,0.2736359,0.2470109,-0.5900485,21059.41,9.545696,-42884.73,0,0,0,0,0,0,0,0,0,"RVegQ_2",0.4035,-0.3835245,"LITCVR_D",0.2172717,-0.6434546,"LRCVQ_2D",0.3103859,-0.4943267,1.59859,1.287689,1.407646,NA,NA,NA,NA,NA,NA,NA
"2467","NLA06608-1141","7/9/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.55064,-118.1208,"CA","Region_9","YES","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",18,18090206,NA,"YES","",-1995877,-96906.73,-118.1213,34.55285,"California","LOS ANGELES","","Lake Palmdale",0.02833408,34.95344,20.8927,"CA","WMTNS","XER",14,"Mojave Basin and Range","Western Mountains: Moderate-elevation, large southern lakes and reservoirs","N",92.16201,"03:>50-100 ha",0.9216201,4.676192,1.374078,7.7,7.7,858.99,22677686,1.809021e+13,"7/9/2007","S","WEST",0.1569961,0,0.1728456,0.07752889,0.1183222,-0.8916982,0.5200144,0.2924329,0.2111771,0.1046493,0.125046,-0.8695183,29680.55,24.86018,-101465,1,858.99,0,0.5648148,0.5648148,0.5648148,0.5648148,0.5648148,0.5648148,"RVegQ_8",0.1183222,-0.8916982,"LITCVR_D",0.1317697,-0.8484164,"LRCVQ_8D",0.125046,-0.8695183,0.823225,1.542019,1.04543,NA,NA,NA,NA,NA,NA,NA
"2468","NLA06608-1143","7/31/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.72352,-92.16794,"WI","Region_5","NO","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","PLNLOW NATURAL","E","REF",7,7030001,NA,"YES","",298424.2,925392.1,-92.1679,45.72189,"Wisconsin","POLK","","",0.001312891,754.3454,724.8867,"WI","PLNLOW","UMW",50,"Northern Lakes and Forests","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",5.087277,"01: <10 ha",0.05087277,1.038102,1.298351,1.8,1.8,300.59,2266861,7.030001e+12,"7/31/2007","R","UMW",0,0,1.15049,0.3912874,0.187288,-0.7048993,0.6293937,0.4473013,0.4228214,0.293238,0.1912384,-0.6962892,13743.54,6.574313,-27704.75,0,0,0,0,0,0,0,0,0,"RVegQ_2",0.3245761,-0.4755051,"LITCVR_D",0.1951887,-0.6878466,"LRCVQ_2D",0.2598824,-0.5688255,1.285908,1.156811,1.178605,"7/31/2007",NA,NA,NA,NA,NA,NA
"2469","NLA06608-1145","9/12/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40.11146,-75.86457,"PA","Region_3","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","B","SO-SO",2,2040205,NA,"YES","",1688567,472237,-75.86237,40.11036,"Pennsylvania","CHESTER","","Struble Lake",0.0511585,19.35892,8.115238,"PA","EHIGH","SAP",64,"Northern Piedmont","E. Highlands: Cold northern lakes and reservoirs","N",63.19605,"03:>50-100 ha",0.6319605,3.830792,1.359373,4.5,4.5,186.74,4648254,2.040205e+12,"9/12/2007","S","SAP",0.08536585,0,0.370119,0.1307483,0.15775,-0.7753375,0.1816242,0.1234992,0.1101748,0.0933692,0.10687,-0.9322968,7490.209,4.655655,-14166.54,0,0,0,0.5984848,0.5860656,0.5714286,0.5539216,0.5326087,0.5984848,"RVegQ_2",0.1155,-0.9013563,"LITCVR_D",0.0559901,-1.180521,"LRCVQ_2D",0.08574505,-1.018884,0.4921176,0.2929578,0.3716251,NA,NA,NA,NA,NA,NA,NA
"2470","NLA06608-1147","7/27/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40.48406,-104.901,"CO","Region_8","YES","V","South Central Cultivated Great Plains","V","MAN-MADE","PLNLOW MAN-MADE","E","SO-SO",10,10190007,NA,"YES","",-747056,369433.1,-104.8993,40.48615,"Colorado","WELD","","Windsor Lake",0.09089393,10.89592,4.696018,"CO","PLNLOW","SPL",25,"High Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",57.84714,"03:>50-100 ha",0.5784714,3.231864,1.198691,9.8,9.8,1460.01,4053355,1.019001e+13,"7/27/2007","S","CENPL",0.1970078,0,0.03634921,0.01038549,0.08975,-1.001087,0.02519274,0.01519274,0.01515974,0.01293752,0.05261977,-1.203289,59110.18,36.06196,-153154.1,0,0,0,0.6007463,0.6007463,0.6007463,0.6007463,0.6007463,0.6007463,"RVegQ_7",0.01038549,-1.690679,"LITCVR_D",0.01548955,-1.593638,"LRCVQ_7D",0.01293752,-1.639454,0.05914624,0.1358732,0.08453684,NA,NA,NA,NA,NA,NA,NA
"2471","NLA06608-1148","7/31/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42.14994,-101.8385,"NE","Region_7","NO","IV","Great Plains Grass and Shrublands","IVnat","NATURAL","PLNLOW NATURAL","E","TRASH",10,10210001,NA,"YES","",-478975.9,535615.4,-101.8337,42.14732,"Nebraska","CHERRY","Mother Lake","Mother Lake",0.06081946,16.28382,4.160811,"NE","PLNLOW","SPL",44,"Nebraska Sand Hills","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",201.9527,"04:>100-500 ha",2.019527,6.059037,1.202746,1.4,1.4,1140.27,17392990,1.021e+13,"7/31/2007","T","CENPL",0,0,0.04325581,0.02664452,0.01164286,-1.664685,0.09957226,0.05644726,0.05499855,0.02624855,0.01874772,-1.541397,48059.32,27.05439,-116117.9,0,0,0,0.2727273,0.25,0.2222222,0.1875,0.1428571,0.2727273,"RVegQ_7",0.02664452,-1.435991,"LITCVR_D",0.02585259,-1.44548,"LRCVQ_7D",0.02624855,-1.440709,0.1517428,0.2267771,0.1715143,NA,NA,NA,NA,NA,NA,NA
"2472","NLA06608-1151","7/17/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.03321,-109.4367,"AZ","Region_9","NO","II","Western Forested Mountains","II","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15020001,NA,"YES","",-1227443,-301179,-109.436,34.03399,"Arizona","APACHE","","River Reservoir",0.2176855,4.549561,1.176353,"AZ","WMTNS","WMT",23,"Arizona/New Mexico Mountains","Western Mountains: Moderate-elevation, large southern lakes and reservoirs","N",56.84569,"03:>50-100 ha",0.5684569,4.607212,1.723791,3.7,3.7,2505.8,20584550,1.502e+13,"7/17/2007","S","WEST",0.1751606,0,0,0.003003003,0.001501502,-1.939245,0.0677515,0.0346265,0.025235,0.01787389,0.01712314,-1.56666,85282.36,73.6264,-274224.8,0,0,1,0.3666667,0.3666667,0.3666667,0.3666667,0.3666667,0.3666667,"RVegQ_8",0.001501502,-1.939245,"LITCVR_D",0.03274477,-1.369117,"LRCVQ_8D",0.01712314,-1.56666,0.06671768,0.613206,0.2094972,NA,NA,NA,NA,NA,NA,NA
"2473","NLA06608-1153","7/19/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,48.57775,-113.931,"MT","Region_8","NO","II","Western Forested Mountains","II","NATURAL","WMTNS NATURAL","F","REF",17,17010207,NA,"YES","",-1329291,1360796,-113.9575,48.54638,"Montana","FLATHEAD","McDonald, Lake","Lake McDonald",0.1264223,7.833853,1.694543,"MT","WMTNS","WMT",41,"Canadian Rockies","Western Mountains: High-elevation, cold, deep northern lakes and reservoirs","N",2792.638,"05:>500-5000 ha",27.92638,35.18925,1.878442,49.3,49.3,961,22961759,1.701021e+13,"7/19/2007","R","WEST",0.1309544,0.1309544,0.3930758,0.1418528,0.3087613,-0.4965344,0.09576768,0.08334704,0.07920683,0.07521212,0.1586664,-0.7729715,46653.07,19.7955,-109513.1,0,0,1,0.3722222,0.3722222,0.3722222,0.3722222,0.3722222,0.3722222,"RVegQ_8",0.3087613,-0.4965344,"LITCVR_D",0.008571429,-1.731155,"LRCVQ_8D",0.1586664,-0.7729715,1.063992,0.2054936,0.8624056,NA,NA,NA,NA,NA,NA,NA
